comment_id,comment,article_id,article_title,article_url,reply_id,reply,CQ1,CQ2,CQ3,RQ1,outlet,bias_score,reliability_score,bias_class,reliability_class,overall_reliability,overall_bias,polarity_strength
1299101193332035590,"Do Americans have no humanity , the mans paralysed where is he going to go? The country is full of lunatics who think every situation has to resolve with shooting guns  absolute animal behaviour.",1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299102046365405189,Yes too many idiots in this country. Sad times,yes,yes,support,D,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299106289067405313,Witnesses at the scene dickhead!,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299106724809519104,Witnesses lie dick head!,yes,yes,unrelated,D,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299106365185589250,"Racist pos, be gone.",1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299106627367448576,The News and Government tell lies all the time but you believe it....Till later on the truth comes out....Anything to cover up a wrongful shooting of a Black man...Oh I guess #BreonnaTaylor had a record too huh!!!,yes,yes,support,E,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299106724809519104,Witnesses lie dick head!,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299106747009949696,"Authorities have him handcuffed to the hospital bed and have yet told us why he was arrested and detained... but you’re telling me everything. Yo, just shut the fuck up.",yes,no,oppose,F,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299108951691276293,Scum of the Fk'n earth you are. You'll never get ahead and are doomed to peasantry with your attitude.,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299109218524463104,"And again that would be your bloodline,I have no issues with any color...From the looks of things Yall have an issue with us and every situation dealing with race is showing who really hate us.",yes,yes,oppose,G,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299109930683772936,Stop lumping ppl into assumptions. Kyle should've stayed home; Jacob thee rapist also should've stayed tf home. Look where these idiots are now. And look at the idiots who defend this. Y'all dumb. All of you.,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299111319006777345,Shooting 3 people dead is disrespectful masquerading as a cop is disrespectful worshiping White terrorist is disrespectful and calling him a hero I need that same energy for that racist psychopath,yes,yes,unrelated,C,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299110806588657665,Stfu racist pig. Swine like you doesn't get to converse with me.,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299110831813058561,Glad you looked in the mirror my friend...because what you said was very stupid...If your going to judge him judge all especially your president.,yes,yes,support,E,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299112339191533573,Just like you racist defending that murdering THUG that killed two people why you ain’t talking abut him to busy just riding the black guy you’ll love to piss on black people but never has that energy for you’ll on,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299112423694184448,I don't buy into that bs. Glad many don't. I will never ever vote Democrat again. There are so many of us that feel the same way. Stay blessed.,yes,yes,support,A,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299117075470995456,There’s this thing called humanity. I would explain it to you but it’s clear your trumpies have a natural block to it.,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299117865984053249,"So we should just let him go, even with a serious charge of raping a minor, because of an injury that he got as a consequence of reaching back into his car after the cops told him not to?",yes,yes,support,"B,H",TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299122432817627138,You just made the Blocked list..you racist Inbred!!good day,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299122570592124947,Facts matter. Don't make me share every article. That's lazy on your part. Just like calling me a Trump lover. Another lie. Dumb ass.,yes,yes,support,D,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299130166648528897,I’m even more confused because majority of school shootings have had their shooters survive. One was even taken to Burger King . And yes if you didn’t already know based on context. THEYRE ALL FUCKING WHITE !,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299169129363013632,Burger King? That's doubtful.,yes,yes,support,A,TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299276514316423169,Cause he black unarmed and now paralyze he is a big threat to them now  I’m praying GOD will do right by him. PS fire that fucking police chief for blaming the victims at what was a peaceful protest until that WHITE BOY KILLED PPL,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299297736391417856,Lmfao,yes,yes,support,"G,C",TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1299332605444337665,He deserved to get shot if he was white too ,1299099128786378752,"Jacob Blake's Handcuffed to Hospital Bed Despite Being Paralyzed, Dad Says",https://www.tmz.com/2020/08/27/jacob-blakes-handcuffed-to-hospital-bed-despite-being-paralyzed-dad-says/,1299334588897153027,Yes. Doesn’t matter which race. Why make someone job harder-particularly those that work with guns?,yes,yes,support,"F,I",TMZ,-9.0,41.33,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.9960367822888344
1311722631087955968,My struggle is disgusting people like her have kids. And then trash cans like you have nikigasms over it ,1311716892474667009,Nicki Minaj Gives Birth To First Child,https://www.tmz.com/2020/10/01/nicki-minaj-gives-birth-first-child-kenneth-petty,1311722853461446656,ratio’d by the barbz,yes,yes,oppose,E,TMZ,0.0,28.67,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.7592048631198185
1311737046042505216,shut up hoe don’t talk abt nicki and her baby ranga ass,1311716892474667009,Nicki Minaj Gives Birth To First Child,https://www.tmz.com/2020/10/01/nicki-minaj-gives-birth-first-child-kenneth-petty,1311737833225367554,Meh. Fuck her,yes,yes,support,F,TMZ,0.0,28.67,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.7592048631198185
1311794638999740416,a trump supporting going back and forth with women  typical. i knew most of his supporters were pussies. can’t even pick fights with folks your own size,1311716892474667009,Nicki Minaj Gives Birth To First Child,https://www.tmz.com/2020/10/01/nicki-minaj-gives-birth-first-child-kenneth-petty,1311796075691487233,To be fair. Her forehead is almost as big as I am.,yes,yes,support,"G,F",TMZ,0.0,28.67,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.7592048631198185
1312054796464029696,fugly rat you prob built like the american flag too. red haid ass ron weasly looking bitch.,1311716892474667009,Nicki Minaj Gives Birth To First Child,https://www.tmz.com/2020/10/01/nicki-minaj-gives-birth-first-child-kenneth-petty,1312055566156652545,What,yes,no,unrelated,"A,B",TMZ,0.0,28.67,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.7592048631198185
1312117383834685440,Nigga says fix my face then continues to tell me not to criticize pix seek help,1311716892474667009,Nicki Minaj Gives Birth To First Child,https://www.tmz.com/2020/10/01/nicki-minaj-gives-birth-first-child-kenneth-petty,1312117669710028801,Hey man if there’s anyone who needs help is you why you getting pressed on Twitter go outside or something,yes,yes,oppose,C,TMZ,0.0,28.67,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.7592048631198185
1311877452910735361,"Sounds like they're dissing an immigrant to me, f*cking racist pigs. English isn't her first language, of course her patterns of speech are different. Do they understand how backwards English is?",1311873048019001345,"Melania Trump Secret Audio, 'Give Me a f***ing Break' Over Border Separation",https://www.tmz.com/2020/10/01/melania-trump-secret-audio-recording-border-separation,1311883375603593217,I’m sorry... WHO is racist?,yes,yes,support,B,TMZ,-5.33,36.0,skews left,"generally reliable, analysis or other issues",36.62,-10.94,0.98108287911257
